,갈비구이,너비아니,삼계탕,육개장,소고기버섯전골,김치찌개,된장찌개,닭찜,닭볶음탕,돼지보쌈,미역국,칼국수,골동면,떡국,물냉면,팥죽,잔치국수,비빔냉면,시금치된장국,호박범벅,김치볶음밥,잡채,해물파전,모둠전,돼지불고기(제육볶음),매콤 닭강정,떡볶이,김밥,호박죽,불고기,갈비찜,순두부찌개,비빔밥,화전,송편,생선간장조림,생선조림,궁중떡볶이,탕평채,녹두빈대떡,김치전,고등어구이,계란찜,어복쟁반,아바이순대,평양냉면,가자미식해,늙은호박찜,잣죽,추어탕,빙떡,조랭이떡국,수수부꾸미,함흥냉면,전복죽,오징어순대,올챙이국수,꽃게양념무침,낙지호롱,갈치조림,간장게장,청국장찌개,족편,굴림만두,장떡,해물뚝배기,동래파전,갑회,설렁탕,되비지탕,자리물회,돔배기산적,두부전,다슬기국,도토리묵조림,녹두지짐,청어구이,오메기떡,감자부침,산자,영덕대게찜,옥돔구이,행적,안동건진국수,재첩국,마산아귀찜,남매죽,꼬막찜,감자송편,오징어구이,개성종갈비찜,북어식해,갈치호박국,자리구이,고기전,호박지찌개,노티떡,각색산적,갱엿돼지족조림,규아상,홍어회,호박고지적,오분자기찜,내포중탕,냉콩국,들깨엿강정,약과,호박전,구름떡,찹쌀떡,도미찜,왕새우구이,고구마떡케이크,버섯칠절판,장국죽,약밥,쇠고기장조림,장어구이,육포,절편,무지개떡케이크,찹쌀강정,깻잎전,두텁떡,원소병,떡갈비구이,신선로,대합찜,한치물회,면신선로,경단,해물 겨자채,도미와 조기찜,사태장육,육포구절판,골뱅이소면무침,꽃게양념장무침,북어찜,생선찌개,생선양념구이,돼지갈비찜,두부젓국찌개,수란,너비아니구이,닭갈비철판구이,LA갈비구이,오방색다식,알찜,화양적,닭백숙,알쌈,꽃송편,풋고추전,완자탕,지짐누름적,모약과,호박선,두부선,양동구리,우거지갈비탕,장조림,묵은지찜,도가니탕,복맑은탕,순대,대구맑은탕,빈대떡(녹두전),곱창전골,소고기전골,육회비빔밥,꿀떡,제육볶음,돼지국밥,소고기국밥,떡갈비,회무침,파전,감자전,족발,아귀찜,우거지사골국밥,김치전골,삼계죽,양념게장,양념갈비,육회,불낙전골,홍어회무침,돌솥비빔밥,수육(양지머리 편육),수제비,해물탕,콩나물밥,해물찜,회덮밥,제육덮밥,약식,떡만둣국,산채비빔밥,만두전골,잡채덮밥,우렁된장비빔밥,돼지갈비구이,곰탕,복매운탕,메밀전병,만둣국,회냉면,부대찌개,바지락칼국수,매운탕(민어매운탕),두부전골,송이산적(새송이버섯산적),영양돌솥밥,새싹비빔밥,알탕,순댓국밥,불고기덮밥,닭갈비,광어회,콩나물국밥,막국수,비빔국수,해장국(재첩국),보쌈,국수전골,계란말이,갈비탕,대구매운탕,도토리묵,감자탕,오리구이,쌈밥,꽃게탕,버섯전골,"모둠전(애호박, 생선, 고기전)",생선구이(병어고추장구이),소고기편채,골뱅이무침,삼겹살구이,동태찌개,소갈비구이,곱창구이,낙지덮밥,뚝배기불고기,제육비빔밥,고등어조림,"모둠회(해삼, 멍게, 전복회)",은대구조림,생선회,흑임자죽,애호박전,도토리묵무침,빈대떡,해물칼국수,쟁반국수,북엇국,오징어덮밥,콩국수,대하찜,양지머리편육,콩죽,쇠갈비찜,국수장국,제육구이,떡찜,굴두부찌개,무맑은장국,조개탕,생선전,장국밥,쇠갈비구이,게감정,미나리강회,겨자채,만두,황태구이,곤드레나물밥,오이냉국,한방삼계탕,북어구이,조기양념구이,낙지볶음
갈비구이,1.0,0.6013377943029549,0.23717082451262844,0.2004459314343183,0.4014775342734831,0.375,0.375,0.4375,0.533001790889026,0.33541019662496846,0.31622776601683794,0.3638034375544995,0.5,0.33407655239053047,0.2946278254943948,0.0,0.07537783614444091,0.4714045207910317,0.07905694150420949,0.08838834764831843,0.15811388300841897,0.3731012536223182,0.1767766952966369,0.44126130406091413,0.4518480570575319,0.2886751345948129,0.2651650429449553,0.45883146774112354,0.10206207261596577,0.6240377207533828,0.5735393346764044,0.2773500981126146,0.447213595499958,0.10206207261596577,0.1386750490563073,0.45184805705753195,0.3913118960624632,0.33541019662496846,0.49099025303098287,0.1767766952966369,0.15811388300841897,0.0,0.0,0.3913118960624632,0.3651483716701107,0.1720618004029213,0.14433756729740646,0.0,0.0,0.19364916731037082,0.31622776601683794,0.33407655239053047,0.07905694150420949,0.3273268353539886,0.0944911182523068,0.47970161180012344,0.3952847075210474,0.4014775342734831,0.36380343755449945,0.49099025303098287,0.1889822365046136,0.07537783614444091,0.20851441405707477,0.33407655239053047,0.38729833462074165,0.2182178902359924,0.1599005372667078,0.23717082451262844,0.20801257358446093,0.4008918628686366,0.34668762264076824,0.4677071733467427,0.34668762264076824,0.0,0.5051814855409226,0.3913118960624632,0.0,0.10206207261596577,0.2773500981126146,0.08333333333333333,0.11180339887498948,0.0,0.11180339887498948,0.2946278254943948,0.0944911182523068,0.3922322702763681,0.0,0.5051814855409227,0.1889822365046136,0.4853626716970755,0.4797016118001234,0.23717082451262844,0.23717082451262844,0.0,0.5773502691896258,0.1336306209562122,0.16666666666666666,0.3913118960624632,0.2551551815399144,0.49099025303098287,0.25,0.5051814855409226,0.41602514716892186,0.22941573387056174,0.0,0.07537783614444091,0.20801257358446093,0.1889822365046136,0.08333333333333333,0.0944911182523068,0.40089186286863654,0.0,0.10206207261596577,0.125,0.5276448530110864,0.0,0.35355339059327373,0.5163977794943222,0.5163977794943222,0.125,0.14433756729740646,0.11180339887498948,0.22613350843332272,0.0,0.0,0.601337794302955,0.3195048252113469,0.2773500981126146,0.34668762264076824,0.21320071635561041,0.11180339887498948,0.16770509831248423,0.20412414523193154,0.2672612419124244,0.0,0.2867696673382022,0.41247895569215276,0.48536267169707553,0.125,0.5345224838248488,0.5,0.16666666666666666,0.0944911182523068,0.6666666666666666,0.2551551815399144,0.40089186286863654,0.07905694150420949,0.08838834764831843,0.5,0.16666666666666666,0.4743416490252569,0.25,0.4008918628686366,0.43301270189221935,0.4375,0.11785113019775793,0.46915743162841816,0.2867696673382022,0.43301270189221935,0.3638034375544995,0.4160251471689219,0.2773500981126146,0.4014775342734831,0.21320071635561041,0.34412360080584264,0.23570226039551587,0.18190171877724973,0.3779644730092272,0.5303300858899107,0.5163977794943222,0.16666666666666666,0.4518480570575319,0.23570226039551587,0.24253562503633297,0.5345224838248488,0.18190171877724973,0.533001790889026,0.07537783614444091,0.1767766952966369,0.3849001794597505,0.375,0.3638034375544995,0.0944911182523068,0.2773500981126146,0.48536267169707553,0.6240377207533828,0.533001790889026,0.3198010745334156,0.41702882811414954,0.22613350843332272,0.2946278254943948,0.15309310892394865,0.3872983346207416,0.2551551815399144,0.22360679774997896,0.3731012536223182,0.24253562503633297,0.2672612419124244,0.4375,0.3125,0.4364357804719848,0.1875,0.4160251471689219,0.4472135954999579,0.24253562503633297,0.4677071733467427,0.3922322702763681,0.4797016118001234,0.2795084971874737,0.3125,0.3913118960624632,0.3913118960624632,0.6013377943029549,0.36380343755449945,0.19364916731037082,0.2727723627949905,0.25,0.38729833462074165,0.4364357804719848,0.19364916731037082,0.07216878364870323,0.3061862178478973,0.3913118960624632,0.11180339887498948,0.33541019662496846,0.3913118960624632,0.0,0.15075567228888181,0.2946278254943948,0.33407655239053047,0.22941573387056174,0.4244373438135828,0.12909944487358055,0.1875,0.41247895569215276,0.45,0.5051814855409227,0.20801257358446093,0.40147753427348304,0.1889822365046136,0.19364916731037082,0.968245836551854,0.3535533905932738,0.3913118960624632,0.5892556509887896,0.5161854012087639,0.3125,0.2165063509461097,0.30151134457776363,0.20801257358446093,0.0,0.07216878364870323,0.4008918628686366,0.3913118960624632,0.12126781251816648,0.3849001794597505,0.2581988897471611,0.4082482904638631,0.0,0.40089186286863654,0.23717082451262844,0.0,0.533001790889026,0.19364916731037082,0.4677071733467427,0.3572172541558802,0.16666666666666666,0.2886751345948129,0.10206207261596577,0.06933752452815364,0.3535533905932738,0.7071067811865476,0.266500895444513,0.07216878364870323,0.2946278254943948,0.4014775342734831,0.5303300858899107,0.23717082451262844,0.25,0.125,0.5773502691896258,0.5345224838248488,0.36380343755449945
너비아니,0.6013377943029549,1.0000000000000002,0.253546276418555,0.28571428571428575,0.3065696697424829,0.33407655239053047,0.4677071733467427,0.6013377943029549,0.4558423058385518,0.23904572186687872,0.42257712736425834,0.25928148942086576,0.5345224838248488,0.3571428571428572,0.314970394174356,0.0,0.08058229640253803,0.5039526306789697,0.08451542547285167,0.0944911182523068,0.253546276418555,0.5128225940683707,0.18898223650461363,0.4193139346887674,0.5520524474738833,0.15430334996209194,0.28347335475692037,0.49051147158797265,0.10910894511799621,0.8153742483272114,0.6131393394849658,0.2964997266644405,0.5976143046671969,0.32732683535398865,0.2223747949983304,0.48304589153964794,0.3585685828003181,0.5378528742004771,0.5832118435198044,0.18898223650461363,0.253546276418555,0.15430334996209194,0.0,0.4183300132670378,0.29277002188455997,0.18394180184548975,0.15430334996209194,0.14824986333222026,0.1336306209562122,0.13801311186847084,0.42257712736425834,0.4285714285714286,0.16903085094570333,0.2916059217599022,0.10101525445522107,0.4558423058385518,0.42257712736425834,0.3678836036909795,0.38892223413129867,0.4665694748158435,0.10101525445522107,0.08058229640253803,0.27863910628767646,0.5000000000000001,0.5520524474738834,0.11664236870396087,0.1709408646894569,0.33806170189140666,0.2964997266644405,0.3571428571428572,0.3706246583305507,0.5,0.4447495899966608,0.0,0.4629100498862758,0.5378528742004771,0.0,0.10910894511799621,0.2964997266644405,0.2672612419124244,0.0,0.1336306209562122,0.23904572186687872,0.37796447300922725,0.0,0.36689969285267143,0.10101525445522107,0.5400617248673218,0.20203050891044214,0.592999453328881,0.6267831705280087,0.16903085094570333,0.253546276418555,0.0,0.7715167498104597,0.14285714285714288,0.3563483225498992,0.5378528742004771,0.21821789023599242,0.6415330278717848,0.40089186286863654,0.6943650748294137,0.3706246583305507,0.18394180184548975,0.0,0.08058229640253803,0.37062465833055064,0.20203050891044214,0.1781741612749496,0.10101525445522107,0.5,0.0,0.10910894511799621,0.1336306209562122,0.5640760748177662,0.0,0.472455591261534,0.4140393356054125,0.4140393356054125,0.1336306209562122,0.15430334996209194,0.23904572186687872,0.24174688920761409,0.0,0.15430334996209194,0.5000000000000001,0.39036002917941326,0.37062465833055064,0.3706246583305507,0.2849014411490949,0.11952286093343936,0.23904572186687875,0.21821789023599242,0.14285714285714288,0.20203050891044214,0.3678836036909795,0.37796447300922725,0.5188745216627709,0.1336306209562122,0.5714285714285715,0.6681531047810609,0.1781741612749496,0.10101525445522107,0.7126966450997984,0.2727723627949905,0.5,0.16903085094570333,0.0944911182523068,0.6681531047810609,0.1781741612749496,0.6761234037828133,0.2672612419124244,0.5,0.5400617248673218,0.5345224838248488,0.18898223650461363,0.5015503913178176,0.3678836036909795,0.38575837490522985,0.25928148942086576,0.2964997266644405,0.2964997266644405,0.3065696697424829,0.1709408646894569,0.3065696697424829,0.18898223650461363,0.19446111706564934,0.35355339059327373,0.44095855184409843,0.48304589153964794,0.2672612419124244,0.5520524474738833,0.12598815766974242,0.19446111706564934,0.4285714285714286,0.19446111706564934,0.4558423058385518,0.16116459280507606,0.12598815766974242,0.3600411499115478,0.2672612419124244,0.38892223413129867,0.10101525445522107,0.2223747949983304,0.2964997266644405,0.5188745216627709,0.4558423058385518,0.2849014411490949,0.390094748802747,0.3223291856101521,0.25197631533948484,0.16366341767699433,0.2760262237369417,0.16366341767699433,0.29880715233359845,0.4558423058385518,0.3889222341312986,0.2142857142857143,0.4008918628686366,0.2672612419124244,0.3499271061118826,0.1336306209562122,0.44474958999666075,0.3585685828003181,0.12964074471043288,0.5,0.4193139346887674,0.3988620176087328,0.23904572186687872,0.2004459314343183,0.23904572186687872,0.3585685828003181,0.5714285714285715,0.4537426064865151,0.20701966780270625,0.2916059217599022,0.2672612419124244,0.4140393356054125,0.524890659167824,0.20701966780270625,0.07715167498104597,0.32732683535398865,0.4183300132670378,0.0,0.23904572186687872,0.3585685828003181,0.1336306209562122,0.24174688920761409,0.25197631533948484,0.3571428571428572,0.18394180184548975,0.3241018617760822,0.13801311186847084,0.2004459314343183,0.5039526306789697,0.4276179870598791,0.5400617248673218,0.2223747949983304,0.4291975376394761,0.20203050891044214,0.13801311186847084,0.6210590034081187,0.314970394174356,0.4183300132670378,0.5039526306789697,0.49051147158797265,0.2672612419124244,0.2314550249431379,0.3223291856101521,0.22237479499833038,0.0,0.15430334996209194,0.4285714285714286,0.4183300132670378,0.12964074471043288,0.3600411499115478,0.20701966780270625,0.43643578047198484,0.0,0.3571428571428572,0.33806170189140666,0.0,0.6837634587578276,0.2760262237369417,0.5714285714285715,0.5455447255899811,0.1781741612749496,0.38575837490522985,0.10910894511799621,0.14824986333222026,0.4409585518440985,0.7559289460184545,0.39886201760873286,0.2314550249431379,0.314970394174356,0.3065696697424829,0.5669467095138409,0.253546276418555,0.1781741612749496,0.1336306209562122,0.6943650748294137,0.7142857142857144,0.4537426064865151
삼계탕,0.23717082451262844,0.253546276418555,0.9999999999999999,0.33806170189140666,0.3627381250550058,0.3952847075210474,0.23717082451262844,0.31622776601683794,0.33709993123162096,0.282842712474619,0.4,0.3834824944236852,0.31622776601683794,0.50709255283711,0.372677996249965,0.31622776601683794,0.19069251784911848,0.44721359549995804,0.30000000000000004,0.11180339887498948,0.2,0.4045199174779452,0.298142396999972,0.31008683647302115,0.2449489742783178,0.1825741858350554,0.11180339887498948,0.3627381250550058,0.25819888974716115,0.2631174057921088,0.435285750066007,0.3508232077228117,0.4242640687119285,0.25819888974716115,0.17541160386140586,0.3265986323710904,0.282842712474619,0.4242640687119285,0.34503277967117707,0.149071198499986,0.1,0.1825741858350554,0.31622776601683794,0.35355339059327373,0.34641016151377546,0.2176428750330035,0.1825741858350554,0.2631174057921088,0.31622776601683794,0.2449489742783178,0.4,0.50709255283711,0.4,0.13801311186847084,0.23904572186687872,0.4045199174779452,0.2,0.14509525002200233,0.23008949665421113,0.34503277967117707,0.23904572186687872,0.2860387767736777,0.3296902366978935,0.42257712736425834,0.2449489742783178,0.2760262237369417,0.1348399724926484,0.2,0.43852900965351466,0.16903085094570333,0.17541160386140586,0.33806170189140666,0.2631174057921088,0.12909944487358058,0.27386127875258315,0.35355339059327373,0.1825741858350554,0.12909944487358058,0.17541160386140586,0.21081851067789195,0.0,0.15811388300841897,0.1414213562373095,0.372677996249965,0.23904572186687872,0.18605210188381271,0.23904572186687872,0.27386127875258315,0.23904572186687872,0.2631174057921088,0.33709993123162096,0.30000000000000004,0.4,0.0,0.3651483716701108,0.253546276418555,0.31622776601683794,0.4242640687119285,0.19364916731037085,0.34503277967117707,0.15811388300841897,0.27386127875258315,0.2631174057921088,0.2176428750330035,0.23904572186687872,0.19069251784911848,0.17541160386140586,0.11952286093343936,0.21081851067789195,0.23904572186687872,0.33806170189140666,0.0,0.25819888974716115,0.15811388300841897,0.38138503569823695,0.0,0.33541019662496846,0.408248290463863,0.1632993161855452,0.15811388300841897,0.1825741858350554,0.1414213562373095,0.09534625892455924,0.0,0.27386127875258315,0.33806170189140666,0.34641016151377546,0.3508232077228117,0.17541160386140586,0.2696799449852968,0.282842712474619,0.1414213562373095,0.0,0.08451542547285167,0.11952286093343936,0.2176428750330035,0.149071198499986,0.2631174057921088,0.31622776601683794,0.33806170189140666,0.31622776601683794,0.31622776601683794,0.23904572186687872,0.31622776601683794,0.06454972243679029,0.08451542547285167,0.2,0.33541019662496846,0.31622776601683794,0.7378647873726218,0.5,0.23717082451262844,0.42257712736425834,0.4564354645876385,0.39528470752104744,0.149071198499986,0.3956282840374722,0.29019050004400465,0.4564354645876385,0.3834824944236852,0.17541160386140586,0.17541160386140586,0.435285750066007,0.2022599587389726,0.43528575006600695,0.22360679774997902,0.1533929977694741,0.29880715233359845,0.372677996249965,0.2449489742783178,0.21081851067789195,0.2449489742783178,0.298142396999972,0.23008949665421113,0.253546276418555,0.0,0.33709993123162096,0.19069251784911848,0.149071198499986,0.3042903097250923,0.31622776601683794,0.1533929977694741,0.47809144373375745,0.17541160386140586,0.17541160386140586,0.3508232077228117,0.33709993123162096,0.2022599587389726,0.1318760946791574,0.2860387767736777,0.22360679774997902,0.19364916731037085,0.2449489742783178,0.19364916731037085,0.1414213562373095,0.2022599587389726,0.3067859955389482,0.33806170189140666,0.15811388300841897,0.3952847075210474,0.2760262237369417,0.15811388300841897,0.17541160386140586,0.35355339059327373,0.3067859955389482,0.33806170189140666,0.37210420376762543,0.1348399724926484,0.282842712474619,0.31622776601683794,0.35355339059327373,0.35355339059327373,0.33806170189140666,0.46017899330842227,0.0816496580927726,0.34503277967117707,0.15811388300841897,0.408248290463863,0.13801311186847084,0.2449489742783178,0.27386127875258315,0.19364916731037085,0.1414213562373095,0.282842712474619,0.282842712474619,0.35355339059327373,0.15811388300841897,0.4767312946227962,0.372677996249965,0.16903085094570333,0.2176428750330035,0.23008949665421113,0.0816496580927726,0.23717082451262844,0.372677996249965,0.316227766016838,0.1825741858350554,0.2631174057921088,0.2176428750330035,0.23904572186687872,0.3265986323710904,0.2449489742783178,0.22360679774997902,0.282842712474619,0.372677996249965,0.2176428750330035,0.15811388300841897,0.0,0.09534625892455924,0.0,0.31622776601683794,0.27386127875258315,0.16903085094570333,0.35355339059327373,0.3834824944236852,0.18257418583505539,0.3265986323710904,0.25819888974716115,0.25819888974716115,0.50709255283711,0.4,0.31622776601683794,0.40451991747794513,0.408248290463863,0.253546276418555,0.45184805705753206,0.31622776601683794,0.45643546458763856,0.3872983346207417,0.2631174057921088,0.372677996249965,0.22360679774997902,0.4045199174779452,0.27386127875258315,0.372677996249965,0.3627381250550058,0.298142396999972,0.30000000000000004,0.21081851067789195,0.5533985905294664,0.27386127875258315,0.33806170189140666,0.23008949665421113
육개장,0.2004459314343183,0.28571428571428575,0.33806170189140666,1.0000000000000002,0.4291975376394761,0.4008918628686366,0.4677071733467426,0.2672612419124244,0.3418817293789138,0.29880715233359845,0.5916079783099616,0.32410186177608225,0.2672612419124244,0.5,0.5669467095138409,0.2672612419124244,0.24174688920761409,0.44095855184409843,0.42257712736425834,0.0944911182523068,0.08451542547285167,0.3988620176087328,0.12598815766974242,0.2620712091804796,0.20701966780270625,0.15430334996209194,0.0944911182523068,0.3065696697424829,0.21821789023599242,0.2964997266644405,0.3065696697424829,0.592999453328881,0.4183300132670378,0.21821789023599242,0.2223747949983304,0.2760262237369417,0.3585685828003181,0.4183300132670378,0.408248290463863,0.25197631533948484,0.08451542547285167,0.15430334996209194,0.2672612419124244,0.5378528742004772,0.34156502553198664,0.3678836036909795,0.2314550249431379,0.07412493166611013,0.2672612419124244,0.4140393356054125,0.42257712736425834,0.5714285714285715,0.16903085094570333,0.1749635530559413,0.5050762722761053,0.3988620176087328,0.253546276418555,0.18394180184548975,0.3241018617760822,0.3499271061118826,0.3030457633656632,0.3223291856101521,0.22291128503014115,0.4285714285714286,0.2760262237369417,0.23328473740792174,0.05698028822981897,0.16903085094570333,0.4447495899966608,0.3571428571428572,0.2223747949983304,0.28571428571428575,0.37062465833055064,0.21821789023599242,0.3086066999241839,0.47809144373375745,0.15430334996209194,0.10910894511799621,0.2223747949983304,0.0890870806374748,0.0,0.1336306209562122,0.11952286093343936,0.25197631533948484,0.20203050891044214,0.2620712091804796,0.20203050891044214,0.38575837490522985,0.3030457633656632,0.2964997266644405,0.2279211529192759,0.33806170189140666,0.33806170189140666,0.0,0.3086066999241839,0.28571428571428575,0.2672612419124244,0.3585685828003181,0.16366341767699433,0.3499271061118826,0.1336306209562122,0.3086066999241839,0.2223747949983304,0.3065696697424829,0.20203050891044214,0.08058229640253803,0.14824986333222026,0.20203050891044214,0.0890870806374748,0.20203050891044214,0.28571428571428575,0.0,0.10910894511799621,0.1336306209562122,0.4029114820126901,0.0,0.3779644730092272,0.34503277967117707,0.13801311186847084,0.2672612419124244,0.15430334996209194,0.11952286093343936,0.16116459280507606,0.0,0.15430334996209194,0.28571428571428575,0.43915503282683993,0.2964997266644405,0.2223747949983304,0.39886201760873286,0.23904572186687872,0.23904572186687872,0.10910894511799621,0.14285714285714288,0.10101525445522107,0.3065696697424829,0.18898223650461363,0.2223747949983304,0.2672612419124244,0.28571428571428575,0.2672612419124244,0.3563483225498992,0.20203050891044214,0.3563483225498992,0.10910894511799621,0.14285714285714288,0.16903085094570333,0.28347335475692037,0.33407655239053047,0.2672612419124244,0.42257712736425834,0.2004459314343183,0.3571428571428572,0.38575837490522985,0.33407655239053047,0.18898223650461363,0.33436692754521175,0.12262786789699316,0.3086066999241839,0.4537426064865151,0.14824986333222026,0.14824986333222026,0.3678836036909795,0.2279211529192759,0.4291975376394761,0.18898223650461363,0.25928148942086576,0.35355339059327373,0.314970394174356,0.3450327796711771,0.2672612419124244,0.20701966780270625,0.25197631533948484,0.4537426064865151,0.28571428571428575,0.06482037235521644,0.3418817293789138,0.24174688920761409,0.18898223650461363,0.3086066999241839,0.46770717334674267,0.25928148942086576,0.3030457633656632,0.2223747949983304,0.14824986333222026,0.2964997266644405,0.3988620176087328,0.2849014411490949,0.22291128503014115,0.3223291856101521,0.314970394174356,0.2727723627949905,0.34503277967117707,0.21821789023599242,0.17928429140015906,0.2279211529192759,0.19446111706564934,0.5,0.40089186286863654,0.4008918628686366,0.23328473740792174,0.2672612419124244,0.2223747949983304,0.4183300132670378,0.38892223413129867,0.4285714285714286,0.4717281765248633,0.2279211529192759,0.29880715233359845,0.33407655239053047,0.4183300132670378,0.4183300132670378,0.28571428571428575,0.25928148942086576,0.13801311186847084,0.3499271061118826,0.2004459314343183,0.2760262237369417,0.1749635530559413,0.2760262237369417,0.38575837490522985,0.32732683535398865,0.23904572186687872,0.23904572186687872,0.29880715233359845,0.4183300132670378,0.1336306209562122,0.4834937784152281,0.314970394174356,0.2142857142857143,0.3678836036909795,0.19446111706564934,0.20701966780270625,0.2672612419124244,0.5039526306789697,0.2672612419124244,0.2314550249431379,0.14824986333222026,0.3065696697424829,0.20203050891044214,0.2760262237369417,0.20701966780270625,0.25197631533948484,0.29880715233359845,0.314970394174356,0.24525573579398632,0.2004459314343183,0.0,0.08058229640253803,0.0,0.2672612419124244,0.15430334996209194,0.28571428571428575,0.4183300132670378,0.38892223413129867,0.25717224993681986,0.4140393356054125,0.2727723627949905,0.21821789023599242,0.3571428571428572,0.50709255283711,0.2672612419124244,0.2279211529192759,0.48304589153964794,0.28571428571428575,0.32732683535398865,0.3563483225498992,0.6172133998483678,0.32732683535398865,0.14824986333222026,0.5669467095138409,0.18898223650461363,0.5128225940683707,0.2314550249431379,0.37796447300922725,0.4291975376394761,0.314970394174356,0.33806170189140666,0.3563483225498992,0.1336306209562122,0.2314550249431379,0.28571428571428575,0.3241018617760822
소고기버섯전골,0.4014775342734831,0.3065696697424829,0.3627381250550058,0.4291975376394761,0.9999999999999997,0.45883146774112354,0.34412360080584264,0.45883146774112354,0.5380275868489702,0.3077935056255462,0.435285750066007,0.38949041885226,0.5161854012087639,0.3678836036909795,0.3244428422615251,0.22941573387056174,0.27668578554642986,0.4325904563487,0.43528575006600695,0.16222142113076252,0.29019050004400465,0.5380275868489702,0.21629522817435004,0.4499212706658475,0.3554093266554553,0.26490647141300877,0.16222142113076252,0.5263157894736841,0.2809757434745082,0.38177085778546666,0.4736842105263157,0.3817708577854666,0.3590924232298039,0.2809757434745082,0.2545139051903111,0.3554093266554553,0.3590924232298039,0.512989176042577,0.45056355688958294,0.27036903521793754,0.14509525002200233,0.13245323570650439,0.3441236008058426,0.4616902584383193,0.3350831266333564,0.31578947368421045,0.1986798535597566,0.06362847629757777,0.22941573387056174,0.41464421443136457,0.3627381250550058,0.4291975376394761,0.2176428750330035,0.15018785229652765,0.3468439878096479,0.4891159880445184,0.14509525002200233,0.21052631578947364,0.2782074420373286,0.40050093945740706,0.26013299085723596,0.41502867831964474,0.19134594929397594,0.3678836036909795,0.2369395511036369,0.3003757045930553,0.09782319760890368,0.2176428750330035,0.38177085778546666,0.24525573579398632,0.2545139051903111,0.3678836036909795,0.2545139051903111,0.1873171623163388,0.33113308926626095,0.4616902584383193,0.13245323570650439,0.1873171623163388,0.2545139051903111,0.15294382258037448,0.1025978352085154,0.11470786693528087,0.1025978352085154,0.32444284226152503,0.26013299085723596,0.2699527623995085,0.17342199390482396,0.33113308926626095,0.3468439878096479,0.31814238148788887,0.29346959282671103,0.29019050004400465,0.43528575006600695,0.0,0.33113308926626095,0.18394180184548975,0.30588764516074896,0.4103913408340616,0.2341464528954235,0.3504383220252312,0.1720618004029213,0.33113308926626095,0.1908854288927333,0.21052631578947364,0.17342199390482396,0.13834289277321493,0.1908854288927333,0.17342199390482396,0.15294382258037448,0.26013299085723596,0.3678836036909795,0.0,0.1873171623163388,0.2867696673382022,0.41502867831964474,0.0,0.32444284226152503,0.41464421443136457,0.3554093266554553,0.22941573387056174,0.26490647141300877,0.2051956704170308,0.2075143391598224,0.0,0.13245323570650439,0.4291975376394761,0.41885390829169544,0.31814238148788887,0.2545139051903111,0.29346959282671103,0.3077935056255462,0.2051956704170308,0.0936585811581694,0.18394180184548975,0.0,0.26315789473684204,0.21629522817435004,0.31814238148788887,0.2867696673382022,0.3678836036909795,0.45883146774112354,0.3823595564509362,0.26013299085723596,0.3823595564509362,0.1404878717372541,0.24525573579398632,0.2176428750330035,0.32444284226152503,0.4588314677411235,0.30588764516074896,0.43528575006600695,0.2867696673382022,0.3678836036909795,0.39735970711951313,0.4588314677411235,0.16222142113076254,0.47836487323493987,0.26315789473684204,0.39735970711951313,0.44513190725972573,0.2545139051903111,0.31814238148788887,0.47368421052631565,0.29346959282671103,0.42105263157894723,0.21629522817435004,0.2782074420373286,0.5636214801906779,0.7029594915666376,0.41464421443136457,0.30588764516074896,0.3554093266554553,0.27036903521793754,0.38949041885226,0.24525573579398632,0.2782074420373286,0.5380275868489702,0.13834289277321493,0.21629522817435004,0.3532086285506783,0.45883146774112354,0.2782074420373286,0.3468439878096479,0.12725695259515554,0.31814238148788887,0.5090278103806222,0.6847623832623257,0.3423811916311629,0.3826918985879519,0.27668578554642986,0.27036903521793754,0.2809757434745082,0.41464421443136457,0.2809757434745082,0.2051956704170308,0.3423811916311629,0.2782074420373286,0.49051147158797265,0.4014775342734831,0.5735393346764043,0.5006261743217588,0.2867696673382022,0.31814238148788887,0.4616902584383193,0.3338489304447943,0.3678836036909795,0.4049291435992628,0.29346959282671103,0.512989176042577,0.40147753427348304,0.512989176042577,0.8207826816681232,0.6131393394849659,0.22256595362986287,0.2369395511036369,0.3003757045930553,0.1720618004029213,0.533113989983183,0.3003757045930553,0.41464421443136457,0.26490647141300877,0.3746343246326776,0.2564945880212885,0.2051956704170308,0.3077935056255462,0.6155870112510924,0.22941573387056174,0.41502867831964474,0.27036903521793754,0.18394180184548975,0.31578947368421045,0.33384893044479436,0.2369395511036369,0.1720618004029213,0.5407380704358751,0.45883146774112354,0.1986798535597566,0.44539933408304444,0.4210526315789473,0.4335549847620599,0.3554093266554553,0.41464421443136457,0.32444284226152503,0.3590924232298039,0.7029594915666376,0.36842105263157887,0.3441236008058426,0.06622661785325219,0.13834289277321493,0.06362847629757777,0.22941573387056174,0.13245323570650439,0.3065696697424829,0.4103913408340616,0.3338489304447943,0.3532086285506783,0.41464421443136457,0.3746343246326776,0.1873171623163388,0.42919753763947605,0.29019050004400465,0.22941573387056174,0.3912927904356147,0.2961744388795461,0.3065696697424829,0.4214636152117623,0.3823595564509362,0.3973597071195132,0.3746343246326776,0.12725695259515554,0.3785166493051126,0.37851664930511253,0.44020438924006655,0.1986798535597566,0.3244428422615251,0.5263157894736841,0.37851664930511253,0.2176428750330035,0.3823595564509362,0.2867696673382022,0.33113308926626095,0.3678836036909795,0.33384893044479436
